id_commande,date_achat,etat_client,categorie,categorie_en,nb_articles,prix_articles_brl,frais_port_brl,montant_total_brl,delai_livraison_j
b2463b22,2018-07-10,SP,informatica_acessorios,computers_accessories,1,139.0,14.31,153.31,10
ee43fa4a,2018-07-10,RJ,bebes,baby,1,29.99,19.4,49.39,24
f5b3403a,2018-07-10,SP,utilidades_domesticas,housewares,1,44.92,15.41,60.33,5
76c5d675,2018-07-11,RS,beleza_saude,health_beauty,1,69.9,22.42,92.32,14
d2b03101,2018-07-11,ES,relogios_presentes,watches_gifts,1,199.9,16.5,216.4,16
977649a0,2018-07-11,PI,pcs,computers,1,770.0,91.24,861.24,16
0bb6d291,2018-07-11,MG,pet_shop,pet_shop,2,211.98,31.68,243.66,2
b42c3979,2018-07-11,SP,perfumaria,perfumery,1,129.89,9.07,138.96,2
d10503ee,2018-07-11,SP,beleza_saude,health_beauty,1,24.9,7.43,32.33,1
49df58ec,2018-07-12,SP,beleza_saude,health_beauty,1,27.9,7.46,35.36,1
5c2630d9,2018-07-12,PR,automotivo,auto,1,24.99,18.28,43.27,14
c49f6b5c,2018-07-12,MT,beleza_saude,health_beauty,1,28.99,22.13,51.12,13
49935c2c,2018-07-12,SP,artes,art,1,99.99,15.01,115.0,11
e051aa19,2018-07-12,RS,eletronicos,electronics,1,88.9,24.97,113.87,3
451bc3a8,2018-07-13,PE,moveis_decoracao,furniture_decor,1,159.0,40.26,199.26,14
bf48c37a,2018-07-13,SP,informatica_acessorios,computers_accessories,1,151.9,19.16,171.06,11
63175a00,2018-07-14,RJ,moveis_decoracao,furniture_decor,1,23.9,18.3,42.2,9
cf08f889,2018-07-14,MG,relogios_presentes,watches_gifts,1,155.97,19.19,175.16,16
e7ce593c,2018-07-14,MG,cama_mesa_banho,bed_bath_table,1,105.99,18.84,124.83,6
d40be4e6,2018-07-14,SP,relogios_presentes,watches_gifts,1,139.0,19.07,158.07,10
a376666b,2018-07-14,SC,construcao_ferramentas_iluminacao,construction_tools_lights,1,169.99,23.99,193.98,9
d4112b98,2018-07-15,RS,beleza_saude,health_beauty,2,167.49,46.66,214.15,10
2cc606fc,2018-07-15,MG,beleza_saude,health_beauty,1,1359.9,31.45,1391.35,15
6c825e27,2018-07-15,SP,esporte_lazer,sports_leisure,1,43.0,12.96,55.96,8
78567659,2018-07-15,MG,cama_mesa_banho,bed_bath_table,1,69.9,23.29,93.19,5
1f04bac5,2018-07-15,SE,cama_mesa_banho,bed_bath_table,1,149.0,51.76,200.76,11
a2e5a4c4,2018-07-15,MT,cine_foto,cine_photo,1,675.99,47.01,723.0,10
d1ec61b5,2018-07-15,SP,informatica_acessorios,computers_accessories,1,34.9,18.34,53.24,4
b92443e9,2018-07-15,ES,utilidades_domesticas,housewares,1,265.0,84.93,349.93,11
5ffeee9d,2018-07-15,SP,brinquedos,toys,1,89.9,13.29,103.19,4
f89be3ed,2018-07-15,RJ,non_renseignee,not_specified,2,99.8,36.9,136.7,8
d8477e03,2018-07-15,PI,brinquedos,toys,1,99.99,27.47,127.46,15
996c7e73,2018-07-16,SP,beleza_saude,health_beauty,1,559.9,28.0,587.9,4
df60585f,2018-07-16,RJ,moveis_decoracao,furniture_decor,2,156.0,83.06,239.06,8
47e7c69b,2018-07-16,MG,bebes,baby,1,31.99,15.32,47.31,7
bca438a9,2018-07-16,SP,brinquedos,toys,1,55.0,18.49,73.49,7
bd40646e,2018-07-16,PR,brinquedos,toys,1,377.9,62.78,440.68,7
b6bb5d08,2018-07-16,MS,construcao_ferramentas_construcao,construction_tools_construction,1,6.1,15.23,21.33,10
a5edec79,2018-07-16,PR,relogios_presentes,watches_gifts,1,99.0,18.79,117.79,7
7a569ceb,2018-07-16,RJ,beleza_saude,health_beauty,1,485.9,25.33,511.23,15
00ba57ae,2018-07-16,RJ,relogios_presentes,watches_gifts,1,130.0,19.01,149.01,9
b3d71a20,2018-07-17,RJ,telefonia,telephony,1,219.0,38.44,257.44,17
3c3757e0,2018-07-17,SP,climatizacao,air_conditioning,1,293.2,23.87,317.07,6
3fc2e32b,2018-07-17,SP,beleza_saude,health_beauty,1,90.0,27.58,117.58,9
73c9b460,2018-07-17,SP,cama_mesa_banho,bed_bath_table,1,17.9,7.87,25.77,3
845a5053,2018-07-17,RJ,pet_shop,pet_shop,1,29.99,22.14,52.13,13
7663c1a8,2018-07-17,SP,cama_mesa_banho,bed_bath_table,1,39.0,13.85,52.85,2
db74facc,2018-07-18,SP,beleza_saude,health_beauty,1,17.0,8.29,25.29,7
22441771,2018-07-18,BA,beleza_saude,health_beauty,1,86.0,22.53,108.53,26
811fb2c7,2018-07-18,MG,beleza_saude,health_beauty,1,49.9,23.11,73.01,5
632b4753,2018-07-18,RJ,eletronicos,electronics,1,103.9,18.53,122.43,7
19e9072a,2018-07-18,SP,perfumaria,perfumery,1,44.0,7.57,51.57,6
fb49153a,2018-07-18,MG,moveis_decoracao,furniture_decor,1,330.0,43.29,373.29,5
41f619c5,2018-07-18,SP,instrumentos_musicais,musical_instruments,1,29.0,15.3,44.3,5
1974ffc6,2018-07-18,SP,beleza_saude,health_beauty,1,29.9,7.47,37.37,3
62c58d2b,2018-07-18,MG,relogios_presentes,watches_gifts,1,249.0,19.84,268.84,6
49c47638,2018-07-18,MG,moveis_decoracao,furniture_decor,1,448.7,23.09,471.79,9
a74e83be,2018-07-18,SP,informatica_acessorios,computers_accessories,1,18.89,17.06,35.95,6
f23a721a,2018-07-18,SP,beleza_saude,health_beauty,2,59.8,14.94,74.74,2
cb668af8,2018-07-18,BA,perfumaria,perfumery,1,69.9,17.42,87.32,8
b0a7e2d7,2018-07-18,SP,sinalizacao_e_seguranca,signaling_and_security,1,195.0,73.59,268.59,2
9a7d7672,2018-07-19,MG,beleza_saude,health_beauty,1,519.9,25.57,545.47,12
6e9b3d58,2018-07-19,SP,beleza_saude,health_beauty,1,21.9,12.81,34.71,8
da027573,2018-07-19,RJ,livros_tecnicos,books_technical,1,40.0,22.21,62.21,11
8718a4ef,2018-07-19,SP,brinquedos,toys,1,9.99,7.39,17.38,4
c5f8296b,2018-07-19,RJ,eletrodomesticos_2,home_appliances_2,1,139.0,20.16,159.16,7
eae81d7a,2018-07-19,RJ,eletrodomesticos_2,home_appliances_2,1,139.0,20.16,159.16,7
44a7b71f,2018-07-19,SP,eletrodomesticos_2,home_appliances_2,1,159.9,18.25,178.15,8
fcddf193,2018-07-19,MG,relogios_presentes,watches_gifts,1,159.9,19.22,179.12,6
4b50fac9,2018-07-19,RJ,esporte_lazer,sports_leisure,1,99.9,16.89,116.79,11
33d7b87d,2018-07-19,BA,automotivo,auto,1,125.0,24.03,149.03,19
b8032632,2018-07-20,SP,esporte_lazer,sports_leisure,1,549.9,18.95,568.85,14
97b7decf,2018-07-20,SP,relogios_presentes,watches_gifts,1,59.0,7.67,66.67,8
d6af6233,2018-07-20,SP,pet_shop,pet_shop,3,323.97,47.58,371.55,7
972976cb,2018-07-20,SP,automotivo,auto,1,26.9,12.85,39.75,19
1fb40f92,2018-07-20,SP,esporte_lazer,sports_leisure,1,215.0,19.61,234.61,6
50021fe1,2018-07-20,SP,pet_shop,pet_shop,1,89.9,19.82,109.72,6
c89b4f89,2018-07-20,DF,informatica_acessorios,computers_accessories,1,28.9,15.3,44.2,13
72c81a6a,2018-07-20,SP,industria_comercio_e_negocios,industry_commerce_and_business,1,150.0,16.35,166.35,4
1f46960a,2018-07-20,SP,automotivo,auto,1,27.9,7.46,35.36,5
69adad59,2018-07-20,RJ,cool_stuff,cool_stuff,1,88.9,17.55,106.45,10
fd58331d,2018-07-20,DF,esporte_lazer,sports_leisure,1,134.99,43.23,178.22,9
875c175e,2018-07-20,SP,moveis_decoracao,furniture_decor,1,166.94,23.88,190.82,37
391e4611,2018-07-21,RN,cama_mesa_banho,bed_bath_table,1,54.72,51.1,105.82,12
add3094f,2018-07-21,SP,beleza_saude,health_beauty,1,24.0,18.27,42.27,5
7e00454e,2018-07-21,SP,consoles_games,consoles_games,1,40.0,18.38,58.38,5
49742953,2018-07-21,SC,telefonia,telephony,1,45.0,18.42,63.42,11
0229bc96,2018-07-21,SP,construcao_ferramentas_construcao,construction_tools_construction,1,45.97,13.9,59.87,6
2296fa4e,2018-07-21,SP,utilidades_domesticas,housewares,1,228.99,10.35,239.34,17
dbf5aec7,2018-07-21,SP,pet_shop,pet_shop,2,59.8,36.62,96.42,5
c533856d,2018-07-21,RJ,eletronicos,electronics,1,139.9,30.78,170.68,9
bd772752,2018-07-21,SP,relogios_presentes,watches_gifts,1,110.0,8.03,118.03,8
f1947038,2018-07-22,PB,informatica_acessorios,computers_accessories,1,349.0,25.59,374.59,12
fe437c07,2018-07-22,MG,telefonia,telephony,1,113.1,15.89,128.99,4
1055cb7f,2018-07-22,PE,esporte_lazer,sports_leisure,1,14.5,19.04,33.54,10
074a6843,2018-07-22,SP,utilidades_domesticas,housewares,1,28.9,12.86,41.76,8
80e834c2,2018-07-22,SP,cama_mesa_banho,bed_bath_table,1,19.9,12.8,32.7,5
05a54467,2018-07-22,PE,cama_mesa_banho,bed_bath_table,2,168.9,62.25,231.15,7
58fda128,2018-07-23,SP,eletronicos,electronics,1,110.9,14.36,125.26,2
c11770b0,2018-07-23,MG,informatica_acessorios,computers_accessories,1,12.88,18.23,31.11,4
a727355a,2018-07-23,SP,eletronicos,electronics,1,19.9,7.4,27.3,2
56e26a90,2018-07-23,SP,livros_interesse_geral,books_general_interest,1,48.9,19.53,68.43,4
c2d986bd,2018-07-23,PE,perfumaria,perfumery,1,682.98,69.23,752.21,11
f3e80ce7,2018-07-23,RJ,informatica_acessorios,computers_accessories,1,59.89,17.35,77.24,5
bec18cf4,2018-07-23,SP,cama_mesa_banho,bed_bath_table,1,49.9,13.93,63.83,6
7170c855,2018-07-23,GO,cama_mesa_banho,bed_bath_table,1,52.9,23.17,76.07,8
cdf3be56,2018-07-23,SP,utilidades_domesticas,housewares,1,29.99,11.23,41.22,2
581ca172,2018-07-24,RS,moveis_escritorio,office_furniture,1,119.98,58.92,178.9,21
964d7960,2018-07-24,SP,eletrodomesticos,home_appliances,1,134.99,13.61,148.6,3
a4122250,2018-07-24,RJ,moveis_decoracao,furniture_decor,1,105.0,22.04,127.04,6
f41a94d6,2018-07-24,PR,telefonia,telephony,1,29.99,15.31,45.3,5
327511e3,2018-07-24,SP,beleza_saude,health_beauty,1,775.0,23.53,798.53,3
53cdb2fc,2018-07-24,BA,perfumaria,perfumery,1,118.7,22.76,141.46,13
9ab18534,2018-07-25,SC,moveis_decoracao,furniture_decor,2,202.0,39.8,241.8,9
91dd5af1,2018-07-25,MG,relogios_presentes,watches_gifts,1,150.0,19.15,169.15,20
633500d0,2018-07-25,RS,utilidades_domesticas,housewares,1,94.6,36.01,130.61,12
ffc730a0,2018-07-25,SP,informatica_acessorios,computers_accessories,1,19.99,7.4,27.39,1
46b54803,2018-07-25,PR,utilidades_domesticas,housewares,1,118.99,22.13,141.12,7
03798f08,2018-07-25,PE,bebes,baby,1,89.99,42.91,132.9,7
5c21b2e9,2018-07-25,SP,beleza_saude,health_beauty,1,199.08,9.55,208.63,2
77ed9647,2018-07-25,AM,informatica_acessorios,computers_accessories,1,24.99,22.9,47.89,7
6c18e891,2018-07-26,SP,papelaria,stationery,1,42.0,8.45,50.45,1
bb99de3a,2018-07-26,MG,informatica_acessorios,computers_accessories,1,64.89,18.55,83.44,4
d4eff664,2018-07-26,SP,perfumaria,perfumery,1,98.8,7.95,106.75,6
57be20dc,2018-07-26,AC,moveis_decoracao,furniture_decor,6,479.4,167.04,646.44,14
d83268be,2018-07-26,SP,cama_mesa_banho,bed_bath_table,1,54.99,14.7,69.69,7
b2e76fc9,2018-07-26,RJ,construcao_ferramentas_construcao,construction_tools_construction,1,36.0,22.18,58.18,7
a92bb0be,2018-07-26,SP,informatica_acessorios,computers_accessories,6,90.0,44.34,134.34,4
0cf80be1,2018-07-26,MG,bebes,baby,1,36.75,18.36,55.11,4
0c70293a,2018-07-26,DF,relogios_presentes,watches_gifts,1,59.0,15.51,74.51,7
3a25790f,2018-07-26,SC,automotivo,auto,1,184.0,24.09,208.09,6
ae8a5696,2018-07-26,PR,relogios_presentes,watches_gifts,1,78.0,18.65,96.65,11
681f6998,2018-07-26,SP,esporte_lazer,sports_leisure,1,29.9,8.96,38.86,3
ce6f76eb,2018-07-26,SP,cama_mesa_banho,bed_bath_table,1,169.9,12.21,182.11,4
50ef6a06,2018-07-28,RJ,automotivo,auto,1,30.99,18.32,49.31,6
5261639b,2018-07-28,SP,cama_mesa_banho,bed_bath_table,1,56.1,13.97,70.07,5
fc703730,2018-07-28,MG,esporte_lazer,sports_leisure,1,39.9,18.38,58.28,8
6f954a91,2018-07-28,SP,automotivo,auto,1,13.3,8.88,22.18,4
0acd987f,2018-07-28,SP,esporte_lazer,sports_leisure,1,19.99,7.4,27.39,3
4f4da993,2018-07-29,PR,informatica_acessorios,computers_accessories,1,46.9,19.52,66.42,4
55af89bd,2018-07-29,DF,perfumaria,perfumery,1,110.0,18.87,128.87,12
ba3794ae,2018-07-29,PR,relogios_presentes,watches_gifts,1,49.0,18.44,67.44,8
233da904,2018-07-29,SP,cama_mesa_banho,bed_bath_table,1,32.9,12.89,45.79,5
f47b9b38,2018-07-29,SP,utilidades_domesticas,housewares,1,36.4,8.42,44.82,3
0ce94e50,2018-07-29,RJ,pet_shop,pet_shop,1,315.0,36.5,351.5,10
debb76d6,2018-07-29,SP,esporte_lazer,sports_leisure,1,33.49,7.97,41.46,7
b276e4f8,2018-07-29,SP,perfumaria,perfumery,1,179.0,9.41,188.41,1
fb2e0a2e,2018-07-30,RN,automotivo,auto,1,1788.0,33.82,1821.82,15
61c3c1cd,2018-07-30,SP,cama_mesa_banho,bed_bath_table,1,57.99,19.6,77.59,5
813a1385,2018-07-30,MG,cama_mesa_banho,bed_bath_table,1,66.9,23.27,90.17,5
3aa0358c,2018-07-30,MG,informatica_acessorios,computers_accessories,1,50.2,22.28,72.48,35
c34abe46,2018-07-30,SP,telefonia,telephony,1,28.99,7.46,36.45,2
830e8eca,2018-07-30,MG,bebes,baby,1,97.15,14.02,111.17,3
41b6d9a8,2018-07-30,SP,telefonia,telephony,2,340.0,51.08,391.08,7
b33010cd,2018-07-30,MG,pet_shop,pet_shop,1,238.99,16.77,255.76,8
8ae7fd72,2018-07-30,MT,cool_stuff,cool_stuff,1,229.99,64.98,294.97,14
d53fe820,2018-07-30,SP,livros_interesse_geral,books_general_interest,1,29.99,8.37,38.36,8
7e96e25e,2018-07-31,MG,relogios_presentes,watches_gifts,1,29.0,15.3,44.3,6
747674a4,2018-07-31,TO,relogios_presentes,watches_gifts,1,74.67,37.43,112.1,16
39b07544,2018-07-31,SP,moveis_decoracao,furniture_decor,2,393.6,27.36,420.96,3
363177bc,2018-07-31,SP,relogios_presentes,watches_gifts,1,164.9,19.25,184.15,6
3d352a1e,2018-07-31,RJ,informatica_acessorios,computers_accessories,1,135.0,17.88,152.88,6
aa7c4f87,2018-07-31,SP,utilidades_domesticas,housewares,1,69.9,19.68,89.58,6
980044cb,2018-08-01,RS,beleza_saude,health_beauty,1,29.9,18.31,48.21,8
38cea9ce,2018-08-01,BA,beleza_saude,health_beauty,1,189.0,23.25,212.25,16
bc535ec5,2018-08-01,SP,automotivo,auto,2,58.82,22.46,81.28,13
7249180b,2018-08-01,DF,relogios_presentes,watches_gifts,1,228.8,16.7,245.5,16
5c60e286,2018-08-01,DF,utilidades_domesticas,housewares,1,78.0,16.74,94.74,7
9b087af1,2018-08-01,SP,utilidades_domesticas,housewares,1,85.0,17.73,102.73,6
4ee4abef,2018-08-01,MG,relogios_presentes,watches_gifts,1,162.9,19.24,182.14,6
c14b0a3f,2018-08-01,SP,informatica_acessorios,computers_accessories,1,54.9,13.72,68.62,18
5c76d134,2018-08-01,ES,cama_mesa_banho,bed_bath_table,1,142.14,23.8,165.94,12
ce9c29ee,2018-08-01,SP,moveis_decoracao,furniture_decor,1,120.0,23.55,143.55,5
fb10c8bc,2018-08-02,MG,telefonia,telephony,1,15.0,19.32,34.32,5
cc0ab0fd,2018-08-02,PI,beleza_saude,health_beauty,1,75.8,23.25,99.05,12
73ab919f,2018-08-02,RS,moveis_decoracao,furniture_decor,1,69.9,106.95,176.85,13
c89a29cb,2018-08-02,MG,telefonia,telephony,1,259.99,19.92,279.91,12
6366ce59,2018-08-02,PR,informatica_acessorios,computers_accessories,1,189.0,19.42,208.42,18
7b351cbc,2018-08-02,SC,telefonia,telephony,1,11.87,18.23,30.1,21
a02dc276,2018-08-02,PB,moveis_decoracao,furniture_decor,1,299.9,34.12,334.02,18
df62ac4b,2018-08-02,RS,eletrodomesticos,home_appliances,1,187.2,24.11,211.31,10
72ebb054,2018-08-02,PR,audio,audio,2,242.9,37.89,280.79,6
3300cd54,2018-08-02,SC,brinquedos,toys,1,121.75,23.65,145.4,6
bc51cd3b,2018-08-03,SP,bebes,baby,1,28.0,8.36,36.36,1
5c7cd811,2018-08-03,SP,perfumaria,perfumery,1,49.0,18.44,67.44,12
6e4ee1e1,2018-08-03,SP,esporte_lazer,sports_leisure,1,239.0,24.47,263.47,10
783058ad,2018-08-03,PB,beleza_saude,health_beauty,1,55.0,51.11,106.11,17
4e724a5c,2018-08-03,SP,utilidades_domesticas,housewares,1,69.0,14.79,83.79,6
00a379df,2018-08-03,SP,papelaria,stationery,1,15.99,7.39,23.38,6
3e8beb10,2018-08-03,SP,beleza_saude,health_beauty,1,50.75,7.62,58.37,4
8137dd2e,2018-08-03,RJ,telefonia,telephony,1,29.99,15.31,45.3,9
8c0d6c9f,2018-08-03,MG,moveis_decoracao,furniture_decor,1,101.0,19.9,120.9,10
f850238d,2018-08-04,RJ,utilidades_domesticas,housewares,1,157.9,19.26,177.16,7
728f6c4b,2018-08-04,SC,instrumentos_musicais,musical_instruments,1,185.9,19.4,205.3,6
193d998b,2018-08-04,MG,agro_industria_e_comercio,agro_industry_and_commerce,1,1899.0,79.18,1978.18,10
5f4c10d4,2018-08-04,MS,construcao_ferramentas_iluminacao,construction_tools_lights,1,169.99,23.99,193.98,12
aaa2176c,2018-08-04,SP,esporte_lazer,sports_leisure,1,43.9,12.97,56.87,4
edf195e1,2018-08-04,SC,telefonia,telephony,1,170.0,53.54,223.54,16
1431c3ed,2018-08-04,SP,moveis_decoracao,furniture_decor,4,199.6,69.92,269.52,4
8ea80337,2018-08-04,SP,bebes,baby,1,134.9,9.69,144.59,3
086986d3,2018-08-04,SP,papelaria,stationery,1,229.9,14.91,244.81,2
0ea5fe49,2018-08-04,SP,informatica_acessorios,computers_accessories,1,129.0,16.0,145.0,4
c98f20eb,2018-08-05,SP,livros_interesse_geral,books_general_interest,1,74.9,13.18,88.08,12
41f02d99,2018-08-05,RJ,pet_shop,pet_shop,1,29.9,7.63,37.53,8
50da5576,2018-08-05,MG,beleza_saude,health_beauty,1,69.9,18.59,88.49,11
1ad01a79,2018-08-05,MG,construcao_ferramentas_jardim,costruction_tools_garden,2,109.0,29.36,138.36,2
9951937a,2018-08-05,RJ,informatica_acessorios,computers_accessories,1,79.9,22.49,102.39,9
a111f1d1,2018-08-05,SP,informatica_acessorios,computers_accessories,1,105.0,9.49,114.49,8
edf97e2c,2018-08-05,SP,utilidades_domesticas,housewares,1,17.9,7.39,25.29,2
4b431346,2018-08-06,BA,relogios_presentes,watches_gifts,1,145.0,22.95,167.95,15
08bf457a,2018-08-06,MG,cama_mesa_banho,bed_bath_table,1,74.0,23.32,97.32,3
4dda81f6,2018-08-06,MG,automotivo,auto,1,95.9,23.47,119.37,5
e5db7bda,2018-08-06,SP,utilidades_domesticas,housewares,1,32.0,8.97,40.97,2
0a00e9b0,2018-08-06,RJ,informatica_acessorios,computers_accessories,2,99.8,74.52,174.32,9
ab4b37a7,2018-08-06,RS,instrumentos_musicais,musical_instruments,3,128.7,46.2,174.9,8
318f17dd,2018-08-06,SP,perfumaria,perfumery,1,36.9,18.36,55.26,7
cd5d8964,2018-08-06,SC,cama_mesa_banho,bed_bath_table,1,149.0,24.26,173.26,6
83473068,2018-08-06,SP,beleza_saude,health_beauty,1,124.9,9.62,134.52,1
717255f4,2018-08-06,SP,beleza_saude,health_beauty,1,180.0,16.36,196.36,7
48f1b7e2,2018-08-07,SP,construcao_ferramentas_iluminacao,construction_tools_lights,1,29.99,12.87,42.86,6
02cb7027,2018-08-07,PA,papelaria,stationery,1,135.9,23.67,159.57,10
959e7a4f,2018-08-07,MG,perfumaria,perfumery,1,109.9,14.11,124.01,3
64c43896,2018-08-07,BA,audio,audio,1,129.0,22.83,151.83,10
5128bbf1,2018-08-07,SP,automotivo,auto,1,28.99,7.46,36.45,5
9d8a5f2b,2018-08-08,SP,informatica_acessorios,computers_accessories,1,149.0,20.23,169.23,5
e6eea6fe,2018-08-08,SP,utilidades_domesticas,housewares,2,138.89,20.73,159.62,2
280a1ee2,2018-08-08,SP,livros_interesse_geral,books_general_interest,1,115.0,18.91,133.91,8
21f76c9c,2018-08-08,MG,eletrodomesticos,home_appliances,1,35.0,22.18,57.18,9
c7387d86,2018-08-08,PE,relogios_presentes,watches_gifts,3,134.0,57.68,191.68,7
f13789f4,2018-08-08,RS,informatica_acessorios,computers_accessories,1,54.9,7.96,62.86,2
f060d1ee,2018-08-08,BA,pet_shop,pet_shop,1,94.9,23.81,118.71,13
d18615ef,2018-08-09,RJ,malas_acessorios,luggage_accessories,1,129.9,41.89,171.79,7
deaad56e,2018-08-09,MG,brinquedos,toys,1,69.99,15.59,85.58,6
4924d406,2018-08-09,SP,informatica_acessorios,computers_accessories,1,179.9,25.61,205.51,6
4590ff46,2018-08-09,SP,moveis_sala,furniture_living_room,1,169.9,31.99,201.89,11
9c64b353,2018-08-09,SP,cama_mesa_banho,bed_bath_table,5,268.96,99.08,368.04,12
96ba3cca,2018-08-09,SP,eletrodomesticos,home_appliances,1,11.19,7.87,19.06,13
ece7d8cc,2018-08-09,SC,utilidades_domesticas,housewares,1,138.0,67.5,205.5,11
4f757149,2018-08-09,SP,utilidades_domesticas,housewares,1,57.9,11.43,69.33,4
ac4cac02,2018-08-10,RS,esporte_lazer,sports_leisure,1,44.0,18.41,62.41,10
88a82da4,2018-08-10,RJ,utilidades_domesticas,housewares,1,25.0,15.28,40.28,10
f9ccaff7,2018-08-10,RJ,non_renseignee,not_specified,1,3.0,15.23,18.23,12
0858bbf6,2018-08-10,SP,fashion_bolsas_e_acessorios,fashion_bags_accessories,1,39.9,7.54,47.44,3
4454ffbb,2018-08-10,PR,beleza_saude,health_beauty,1,330.0,20.41,350.41,10
b8dbf67f,2018-08-10,MS,brinquedos,toys,1,199.99,24.55,224.54,19
0cd74b0d,2018-08-10,GO,beleza_saude,health_beauty,1,122.99,53.21,176.2,19
de249955,2018-08-11,SP,bebes,baby,1,97.05,15.78,112.83,6
f30d59d0,2018-08-11,SC,consoles_games,consoles_games,2,150.0,37.26,187.26,18
71afd4d3,2018-08-11,PR,informatica_acessorios,computers_accessories,1,199.0,19.49,218.49,11
e11c61aa,2018-08-11,GO,eletronicos,electronics,2,51.78,36.56,88.34,10
bcaa7f72,2018-08-12,SP,pet_shop,pet_shop,1,128.0,8.16,136.16,2
ea7e5e95,2018-08-12,SP,pet_shop,pet_shop,1,94.9,16.93,111.83,2
b6760dcf,2018-08-12,SP,beleza_saude,health_beauty,1,118.44,11.85,130.29,5
45ea6967,2018-08-12,RJ,esporte_lazer,sports_leisure,1,38.0,121.95,159.95,7
291036f4,2018-08-12,MG,fashion_bolsas_e_acessorios,fashion_bags_accessories,1,109.9,18.87,128.77,7
b12634fb,2018-08-13,MG,esporte_lazer,sports_leisure,1,69.0,13.82,82.82,3
30a75160,2018-08-13,RS,utilidades_domesticas,housewares,1,79.9,15.66,95.56,9
92758826,2018-08-13,RJ,cama_mesa_banho,bed_bath_table,1,80.0,19.75,99.75,7
a7c7a7ef,2018-08-13,MT,fashion_bolsas_e_acessorios,fashion_bags_accessories,1,29.99,22.93,52.92,11
99907bf1,2018-08-13,RS,informatica_acessorios,computers_accessories,1,59.0,19.32,78.32,7
3b2639c1,2018-08-13,RN,relogios_presentes,watches_gifts,1,249.9,52.47,302.37,11
5b8dcad7,2018-08-13,SP,utilidades_domesticas,housewares,1,240.0,19.85,259.85,4
7c55b414,2018-08-14,RJ,moveis_decoracao,furniture_decor,1,115.9,18.61,134.51,22
7f8d9a73,2018-08-14,RJ,construcao_ferramentas_iluminacao,construction_tools_lights,1,169.99,23.99,193.98,13
a6a55e24,2018-08-14,SP,cama_mesa_banho,bed_bath_table,1,59.9,9.17,69.07,3
b6969182,2018-08-14,DF,bebes,baby,1,63.99,16.64,80.63,8
83f897bf,2018-08-14,SP,utilidades_domesticas,housewares,1,179.9,26.24,206.14,3
09195dde,2018-08-14,SP,brinquedos,toys,1,87.99,9.37,97.36,2
ac6ee8b3,2018-08-14,RJ,malas_acessorios,luggage_accessories,1,83.9,18.39,102.29,9
d7792243,2018-08-14,MS,telefonia,telephony,1,24.99,15.28,40.27,16
34688497,2018-08-14,SP,esporte_lazer,sports_leisure,1,139.0,14.55,153.55,21
1f0e3e7a,2018-08-15,SP,relogios_presentes,watches_gifts,1,153.9,13.74,167.64,29
1e2f320a,2018-08-15,SP,moveis_decoracao,furniture_decor,1,29.99,12.51,42.5,14
27a95053,2018-08-15,SP,relogios_presentes,watches_gifts,1,78.0,7.81,85.81,2
9226ec39,2018-08-15,SP,utilidades_domesticas,housewares,2,138.0,18.46,156.46,5
e4ace388,2018-08-15,SP,fashion_bolsas_e_acessorios,fashion_bags_accessories,1,29.99,12.87,42.86,7
d3f6f79b,2018-08-15,SP,papelaria,stationery,1,138.0,9.72,147.72,7
a8cdf6bc,2018-08-15,PR,construcao_ferramentas_ferramentas,costruction_tools_tools,1,12.5,18.23,30.73,5
5c2c3051,2018-08-15,SP,cama_mesa_banho,bed_bath_table,1,149.0,44.84,193.84,11
7d95b7b7,2018-08-15,MG,telefonia,telephony,1,55.0,18.49,73.49,7
0b84f3f6,2018-08-15,SP,utilidades_domesticas,housewares,1,46.0,14.62,60.62,8
0103878b,2018-08-16,SP,cama_mesa_banho,bed_bath_table,1,229.99,35.37,265.36,6
9fce4af6,2018-08-16,RJ,esporte_lazer,sports_leisure,2,72.88,38.76,111.64,12
fbdb43f2,2018-08-16,SP,informatica_acessorios,computers_accessories,3,83.97,38.58,122.55,7
a5406e92,2018-08-16,SP,relogios_presentes,watches_gifts,1,78.0,7.81,85.81,4
269ad8ed,2018-08-16,RJ,alimentos,food,1,80.49,15.66,96.15,6
52533788,2018-08-16,GO,moveis_decoracao,furniture_decor,1,75.0,23.33,98.33,14
f6eff1e7,2018-08-16,SP,esporte_lazer,sports_leisure,1,369.9,14.89,384.79,4
ea06b594,2018-08-16,SP,fraldas_higiene,diapers_and_hygiene,1,46.0,12.98,58.98,6
52dbb0b4,2018-08-16,RS,beleza_saude,health_beauty,1,54.9,18.48,73.38,11
29366ce4,2018-08-16,SP,telefonia,telephony,1,161.0,8.39,169.39,3
7d8cd4ac,2018-08-16,PE,informatica_acessorios,computers_accessories,1,22.32,22.88,45.2,11
c754df66,2018-08-16,SP,beleza_saude,health_beauty,1,49.9,9.1,59.0,4
7e68991a,2018-08-16,PE,relogios_presentes,watches_gifts,1,44.0,19.22,63.22,12
6b5dacee,2018-08-17,RJ,relogios_presentes,watches_gifts,1,160.0,19.22,179.22,7
34761096,2018-08-17,SP,moveis_decoracao,furniture_decor,1,299.9,14.4,314.3,1
6e424a06,2018-08-17,MT,beleza_saude,health_beauty,1,12.0,22.06,34.06,6
ede6a833,2018-08-17,SP,alimentos,food,2,200.0,37.6,237.6,5
